ensembl_gene_id	Sample_1	Sample_2	Sample_3	Sample_4	Sample_5	Sample_6	Sample_7	Sample_8	Sample_9	Sample_10
ENSG00000085563	4.6830695809816	0.64772991298568	1.34120316252483	-0.234383090869452	4.3300176551553	-0.909201575504403	1.57064007645999	2.06863262026357	0.917994963031244	1.89645894169314
ENSG00000135776	4.66919528150127	5.73007738011988	4.90897618960071	3.13466234927701	3.84461768709219	7.41075803884844	6.66224868992652	6.78834632958065	4.00275653824278	4.00680971265925
ENSG00000005471	0.413347494181409	0.0167500422936391	3.63554530085914	-0.0985849781966182	0.8248961130849	-0.181860064683045	3.47935006529315	2.89060251604182	-0.197021721242986	3.57967503955891
ENSG00000004846	-1.46101054013305	0.238639420759045	0.162687333928036	1.91438230509516	-0.717781529423944	2.10078250157906	1.6054820259841	-1.64774637145502	-0.687887960019653	1.67775853150825
ENSG00000115657	1.93928973259353	1.53299876477892	1.46235996670056	4.56443074969564	1.24012950590747	4.26887117714226	4.48178088153997	3.88436607101552	3.96157938771914	3.00307898190101
ENSG00000131269	5.56309360742292	5.5865659087508	5.36693904002939	4.20287387384055	5.73303924318024	5.57567321181629	4.25734485287327	5.65370794228977	4.55781554750585	5.82054175390579
ENSG00000197150	2.23713185661182	2.60954540329858	2.44442720278661	2.70546868566	3.88703733989109	3.92446360945581	4.02181106613423	3.01268505652211	3.64192765190421	4.03670208028121
ENSG00000150967	4.11044569469418	2.54552964448099	3.47994103071419	4.37350061902358	3.86598747200771	4.12107048662943	2.67055058631621	4.30270486622311	4.32715155575175	3.69568529820183
ENSG00000103222	7.50716962351599	6.92956847517755	7.70569342546956	8.56704772869088	7.04518681389431	7.31981069252271	7.1031619696017	6.64210305510939	6.35271354649217	6.82436533681588
ENSG00000124574	4.14707427804497	2.70036052552905	4.64721208766735	4.14309494269687	4.81880428365511	4.75475146728845	2.55214929467873	4.06969722412668	3.39135573117561	3.42438166614865
ENSG00000243064	2.63001026817917	3.18149032341531	5.35205140442532	2.68234123051197	-0.19711498071398	3.29879477398303	-0.747831303388971	-0.626369956470723	3.73929497359346	-0.284103031230796
ENSG00000023839	3.44396178317593	2.41789013465659	1.255422123027	0.954115337966612	3.85517855544663	2.12403136071779	2.81061872543211	0.679340536746183	3.44454470867244	3.73324601795551
ENSG00000108846	1.10830616858787	0.898138570883815	0.678901911479232	1.93752445046011	3.18932289242864	1.21633378151365	3.87525387997721	2.20888203717492	1.0237147085056	3.85492517862717
ENSG00000125257	4.57739364919013	1.94070216251243	5.00020466087742	4.74100358054232	2.82589106506156	2.6343351427245	2.44719330680396	4.08946488288455	3.46689219234191	4.76185815886217
ENSG00000114770	3.61500817348648	4.09049128020256	3.94522778095805	4.19363690536458	3.5320272319196	5.16848911981839	3.11109895462854	2.79647402100448	5.46719562384544	4.4681963480867
ENSG00000091262	2.69033773339024	4.47075533644396	0.826836040792099	2.47126185410981	2.65322050672613	0.545347548522858	2.10269158228353	4.83446181083649	4.38081569194959	4.93729940978041
ENSG00000069431	5.91462098667109	5.23388434429348	5.8381799742546	4.13690458295345	3.05365532664893	3.80816807056861	5.09438775029038	4.02303543119998	4.81832599937521	3.85765384040096
ENSG00000101986	4.40284458470991	4.24891467422315	4.43808171528129	3.84260821819723	3.45348234604268	5.33344938495345	3.62857481424444	5.35973854574031	4.23610901266868	3.74307344306967
ENSG00000173208	2.52250624525566	1.44197107527148	0.101997338887007	0.113494360006424	-2.998757066492	-0.838067503208838	-2.40633966860632	1.93786630560013	1.73652687333903	2.09957617870519
ENSG00000117528	3.67926927795414	3.96425847308214	4.03409341227777	3.2108063055454	3.41418818489892	4.02326690619993	2.87630881145428	3.66761593502719	2.95270717591214	4.07149657364379
ENSG00000119688	5.22159301782863	5.51232539122697	6.27423796923829	6.61759870545193	5.28001523730143	6.36685179353204	4.86094883710081	5.84185491019967	5.97736101544632	6.09528314226868
ENSG00000164163	5.14961642617775	5.67284691636868	6.50597330292137	5.46103515438457	5.79581520016409	5.56484909225686	6.44517403165758	5.16880616427208	5.70901036431787	5.67625035673939
ENSG00000204574	5.93161532550585	6.14177156090187	7.75530908379838	7.11840490555199	6.09246091140289	6.08565300055531	5.10943558784567	7.68796794760151	5.26739928187249	7.2651184248997
ENSG00000033050	4.2191622381273	3.86354954714395	5.53399085056034	4.09403512452163	3.74292806729679	4.11786694329067	5.21453648212512	4.98280472465844	3.82278126097923	5.27932984218891
ENSG00000161204	4.36563304204301	4.5271133108071	4.58398493473306	3.86792720383797	3.42695381034998	4.31189594513048	5.25038137595251	5.6148524078	4.98880941670908	5.64779063818902
ENSG00000160179	6.40025921653737	5.66025004680017	6.61842814290188	5.33960992253103	5.7564927252905	3.98132394653884	3.9295915911907	5.19050780036182	4.9555850507805	5.26514813847554
ENSG00000118777	1.87102933591309	4.11463259907939	1.17270904831153	1.92819179027755	2.62269187054253	4.19518030242642	4.01253827379881	0.285479778960587	2.88659697041731	2.89969952892188
ENSG00000143994	0.21871238004514	2.60667762871516	1.50943827060412	-0.402340777016632	2.38591988377299	0.0360497487720479	1.01706300544836	-0.317029891688934	1.48400926419582	2.43327115356687
ENSG00000144827	3.61528960912815	2.55965936696983	2.6730179023715	3.49358590307204	4.06303477275126	3.21089936967541	4.62946693437165	3.49953425362377	3.37926459034853	3.81917121629093
ENSG00000106077	0.203888962886719	-0.0967876788808695	0.372804586160739	0.797536370224462	2.39630913282984	1.57271055705554	0.439749442922088	3.26624844748439	1.7779225301148	1.72147303287491
ENSG00000100997	2.80085662274115	2.6938862314025	3.15026286709539	5.16392594062012	4.51562119976747	4.12928806820274	4.58433609735926	4.18245483685461	2.86340017967527	4.82467869266937
ENSG00000131969	4.20379620099525	0.179570844681522	2.20571601312832	0.201877326417379	2.87508746332627	5.6878755497534	3.76912536599276	6.5646371608383	4.84039951776853	-0.135213718894551
ENSG00000139826	4.91562289894132	5.70896916416787	4.95689505474906	5.01755710937187	4.822934370004	6.62036174110949	5.37926681256446	6.26110175462848	4.75630919835133	5.46673597890461
ENSG00000248487	3.97721298801534	4.02566149934002	2.74572004749779	2.66757980241023	2.90927025068808	3.23272222239382	0.771402464658154	2.18751608026497	3.2243863195983	1.78841729607855
ENSG00000114786	-1.53274922570135	-0.727150969894754	-1.61802695913899	-1.74397115192312	-1.00457657134278	-1.75190352419673	0.430775319111247	0.604398302643836	-0.410999100829263	-1.75957189315359
ENSG00000114779	6.52953357554535	6.14888021243953	6.84844792172995	7.01535793777005	7.41364929700374	6.60234991590502	7.15260784799895	6.09660169711242	6.64846066452539	4.58113512634076
ENSG00000168792	3.53076189448824	5.93398712404576	3.25197832815997	3.77299429107251	2.82331285172231	4.63144161893511	6.89148830767487	2.82444916203761	6.45861945261711	3.82165399217459
ENSG00000204427	6.23149071483062	5.85902851506527	6.45215415621122	5.33793253331491	6.67744435947959	6.37580166369778	4.96580136373782	5.81192804303763	6.49440844568453	5.66969113340656
ENSG00000129968	5.1704787517195	6.07880815723227	4.80881242473486	7.2774331099528	5.68202357183091	7.13615342675686	7.17740272294184	6.23011595004096	6.10086819909069	6.12097904312147
ENSG00000107362	4.56346749457552	8.04817318574018	4.97115722434001	6.43293816629681	5.50260213007564	5.2258392918782	7.06618538853399	6.66402237326669	4.3924492282778	6.38991972556317
ENSG00000136379	0.291041265675453	1.69841588758513	6.89456790132943	2.95228113964337	-0.896814501575515	-1.10427247731579	6.95459816444555	6.42065602197312	-1.23181434498447	3.33156000375173
ENSG00000164074	3.9395341035055	4.58035946536162	4.09513661875551	3.80641340506153	4.83898430686503	4.39958886819066	3.75012611027191	4.10126843025511	4.0210700391845	4.91412603037436
ENSG00000140526	5.17524049157651	5.92886445459084	6.60604032748163	5.05222102330369	6.27943647228508	5.60337017000356	6.89675783748748	6.56717316033253	5.51734514913797	6.79226261544036
ENSG00000158201	3.39777329514485	4.57787858719677	4.19503638583341	4.69665954838089	4.97361454493221	3.65466266689698	3.47040136775416	4.30212792511511	5.32522273580154	3.57373548441762
ENSG00000100439	2.85856622483469	3.20111261496304	5.50675152212369	6.34647070346151	8.35763113405313	2.1769707198758	4.19931736925618	5.59810469999096	4.72039135097901	3.77462840699112
ENSG00000011198	4.19891010652797	2.44528824318148	1.69549216557218	2.28692020611697	3.24884710616596	2.42361062390478	2.41412074189996	2.36186707396773	2.42590364061353	1.97262886382192
ENSG00000163686	0.128170103280521	1.50513784051549	0.400568201314462	1.63926716671339	-0.0143181712805916	1.1058239712832	1.49637372196486	0.367222235795715	0.324872988675321	-0.0213535314104876
ENSG00000127220	3.42405865915258	3.54495320080809	2.54713799652416	3.53023136091242	2.266824502453	2.65159013388724	3.83674639157366	3.53766050658395	2.04197011885246	2.1398462002232
ENSG00000136754	6.13506984758	7.84673576019004	7.3672555078097	7.69356548274047	6.12891091420066	7.28932642576894	7.07315414247968	6.88081473674098	7.3903933097605	6.77021760243069
ENSG00000138443	3.89312641125098	4.58771353198632	4.72937762246231	4.440183731865	3.88271554659096	5.17755767811733	5.75642827932646	4.23975334822122	4.82679129010187	3.75378387696397
ENSG00000108798	0.355651717995585	1.02592898860141	3.54848895177967	2.37545840279647	0.517131251987672	2.05849424046398	1.05841392765255	3.49721878516212	2.33751413708451	1.68662088765695
ENSG00000154175	3.23476161290493	3.44334701480481	3.91214065029984	3.74195908979197	1.66183138171963	1.62430170848888	2.56854843807932	3.00830389082643	1.42608039195521	3.77954743325167
ENSG00000097007	7.83312000107427	6.50435817611578	5.04434742695342	7.39885231831048	7.4981089665244	7.32252395724701	7.35933803058293	8.62661431112044	7.85487237213777	5.92539088210617
ENSG00000143322	5.28278896886074	4.50728296525463	4.67734073357124	5.37563371349197	5.05314701612885	4.55386455566454	5.4690148357965	5.75943910443124	4.67675681326076	4.48125086136371
ENSG00000099204	2.39178944188727	6.7270350656983	6.9423010874258	8.03581265807514	5.66037556186766	7.91854086689899	5.17634832854955	7.00414670039194	2.18218014427552	3.2607600438088
ENSG00000163995	-0.824977394419745	-1.48925986442309	1.03214878347784	2.11011763270091	1.2780141805434	-1.35314795896697	0.392326418954545	0.149425960605736	-1.57656681235652	-2.04075850369457
ENSG00000175164	3.83076554763162	2.68574768034631	4.23720855965083	4.42052897428002	3.61101875910744	4.15478722896919	2.69005444997856	2.42085830823243	3.65397709958247	3.90250815608902
ENSG00000159842	6.72266280287703	4.47529109662812	6.20578686577727	4.90290900679249	7.11963554291401	4.71695327576246	5.20654663253532	7.66112135387894	7.27640124596145	7.49975677708545
ENSG00000146386	5.56366609028489	3.87061048158206	4.5810636045876	4.2527898634266	4.1572887616232	5.24966191231805	5.76882332292906	4.52019372742516	6.36797428962164	5.49352951236995
ENSG00000163322	5.94077035917196	6.16096283791624	5.7206230015978	5.62650090570448	5.00219918798944	5.92499833047276	4.78112486682503	5.47409800714182	5.01523096601411	6.10047971089122
ENSG00000165660	5.36366639617153	2.38227024738561	2.33721848376595	5.12814377591882	3.85277101574383	4.07831600935967	2.35987435911078	4.56605056659856	2.33566858441073	4.50843075352922
ENSG00000146109	3.56720204767566	4.08483233973966	3.99511491707236	3.73497048276237	3.9428336176072	3.97604168998111	5.74359634990793	4.09914726834035	4.67402353124077	5.5100372386585
ENSG00000114626	6.49637059121667	6.06920259440007	5.10114484875963	3.94997312938617	5.63961166946985	3.99835052759407	5.99664296579281	6.21852466052657	4.6532462230765	4.50460077567591
ENSG00000166016	-0.506878134533329	2.63573758046801	3.87550118375314	1.88462691564203	-0.102883978868824	4.03174000666139	0.546016079106344	3.09930556340676	1.92391484014524	1.37076537033261
ENSG00000060971	6.16449148218417	5.25354487526702	5.89709210607746	6.06659277734242	4.65314108444176	5.77980454400814	4.87034597207743	3.98892785903245	5.98851185006626	5.552756438244
ENSG00000167315	3.99062207496551	4.97789829839151	4.57720066627956	5.16417862754777	4.69148819924645	5.12765094094694	4.37569064578097	5.26642600858637	3.61377818028035	5.01134371244802
ENSG00000278540	4.51653012058789	5.00742116634128	4.75235567551158	5.11191439746942	5.35069639103656	4.9934002788624	5.49930969464064	5.05621200074017	5.25298743955844	4.78544662170278
ENSG00000076555	4.73166406792974	4.49078210600607	4.78356852675463	4.19729574624196	2.8429127977983	3.04143545988602	4.66910951916151	4.37726054440368	4.29354110777998	2.69986273725168
ENSG00000111271	4.85451358462388	4.28943921210362	4.17388539544205	4.16770507732981	3.04748798347066	4.06666215136488	3.81268176146271	3.00725845840483	4.91392878508681	3.68236289531963
ENSG00000240303	5.01466160479462	4.69605221385936	3.11765722193628	4.43112175066493	4.83385792861155	2.62506331863238	2.54853780540731	3.41497679050331	3.56653396151169	4.35312825011041
ENSG00000151498	3.18057447364829	4.02423117662191	3.93689124942422	3.61789490303859	4.15874186173983	4.33215613508559	3.27820087334268	4.2590691973814	3.60489023530918	4.67396307989938
ENSG00000177646	3.92866547454211	2.01374836337147	4.00731214382352	2.148445902718	3.32103021040857	2.36807719641801	3.46931288037744	3.80199774985041	4.1385149863853	2.5954376155158
ENSG00000117054	3.92783373133769	3.7518312930885	4.65481705046285	3.22847616062155	5.01382265214846	4.26781791542082	6.05190982832788	3.35289924729567	5.71589742818778	3.92300967000871
ENSG00000122971	1.02171897091518	0.73692988269769	2.93936617786957	2.36498251218074	3.69136948377754	3.52011105569295	2.59441125132148	0.818314110884943	1.84909597754834	1.5828877262783
ENSG00000196177	3.44079469921665	4.51175857397596	4.78222301146819	4.1518073157575	5.23481055942042	4.90062401261827	4.6366695272869	3.86791658621826	3.72233348313255	4.80972808698785
ENSG00000072778	7.28836621478929	6.63206685130741	7.72250083300256	7.38865813317916	7.55329871513767	7.2454502532717	6.34841814480996	7.4308521035837	7.68816035760957	6.03473213349914
ENSG00000072818	5.04054237216309	7.40837190749515	6.38141483120348	6.8055423726635	5.42562759870755	5.49744605728061	5.15874253985604	5.43764256392996	5.06762606047803	6.27882720683949
ENSG00000114331	6.73019428293694	7.37293649414785	6.85311460602408	5.75453567266039	5.76763619366198	6.122190699861	6.38173786286952	7.45566934281632	7.47787935873834	6.17203875635288
ENSG00000229325	-0.94067211138216	-0.806543411997838	-1.08042838809005	0.831576262200485	-0.455051218035191	-1.8886137167609	1.44954303801068	-1.65289893267795	0.847715894320239	-1.29040950032772
ENSG00000131584	4.60194249050861	4.02638957308402	3.81908631633616	5.8157466019797	4.46899881688369	3.7966635894614	5.70758280380891	5.84333288580683	4.80304926121694	3.93824179634697
ENSG00000075239	5.55556780120708	4.28780198324539	4.24734765822996	4.53055316230929	5.01586966198515	5.25054849545628	4.79617479741024	5.37996201307956	5.71421326236367	4.87294430582742
ENSG00000120437	3.27582362564146	3.63211443077816	4.45642619076717	3.81120456843075	3.90056564422309	4.12350252571599	3.52691437185078	2.6573937411151	3.79852962618056	4.47422224160592
ENSG00000182827	5.4813968981818	5.46126439211903	6.50065386230317	7.27945931804643	6.19607387370225	7.51898161413908	4.94684372842047	5.86322430360693	6.75897084262778	7.27981690416006
ENSG00000181513	3.34830221303663	3.45418459904441	1.39770246606988	2.44754607675989	3.90457930204509	3.47619409442591	3.96809510293086	1.39399646265585	3.51269991572323	3.96571267457928
ENSG00000107897	6.23807697908964	4.97634270895584	6.57741280172254	4.71537053556889	6.11096028941992	4.44087316603832	6.43046293518374	4.19177357231408	4.39007041199969	4.72096840511715
ENSG00000230124	3.67951305911596	3.94856336001826	3.5555012983665	3.90146803046816	3.88835767625939	3.23134625480103	5.4183358473062	3.27645792438337	3.88423395405241	4.7423957844346
ENSG00000176244	0.843114273893355	0.600865696033094	3.46248174740333	3.77089170861456	1.2093032378225	3.36343693103992	3.25218841985777	0.197447766686318	2.42552229775301	2.5789952816469
ENSG00000110455	1.09644652177059	3.47028731179132	4.34463075504569	3.01439066756644	1.41006985018471	5.17686632956553	2.23519595067216	0.687359158389791	3.9441915529907	0.438575121511836
ENSG00000102977	3.61303597461663	6.29556690077559	4.80716403243211	4.47052963561891	4.57605366413966	5.4881864461519	5.84838345332763	5.60765264170002	4.72154044697656	2.83268915591416
ENSG00000159640	1.31373439248273	1.47454858850475	0.676135566880376	0.00540443102793482	0.399945090963594	0.384733600842548	1.10991182379196	1.78425958790643	3.06901823473246	3.21356855846545
ENSG00000177076	1.29437310703098	0.327432115400602	0.602657936850522	-0.360640414536402	0.379764024232838	-0.573173327570295	-0.258363345062738	-0.280589504646795	-0.0400034799891021	0.0450225543683616
ENSG00000078124	5.51722781019746	4.60657136896869	4.29330818834848	5.42104841283113	4.53273663882574	4.97760669858019	5.79494539628741	4.73520561312146	5.45810981151019	3.90632899598049
ENSG00000087085	0.652855911616793	-2.17056291856186	4.16192760386007	2.45948741568009	0.153869410996632	3.09278173994835	0.45760045403664	2.11077880940404	4.36248888837816	-0.125041658840532
ENSG00000100813	8.49089916122142	8.16813738871475	8.46582283365914	6.93455688047175	7.79742511601057	8.16575797288897	7.02668255198876	9.35078278119143	7.23400347167695	7.9774397374177
ENSG00000213088	3.67567767304459	4.41853593311549	3.30529885226016	-3.23443899224754	3.30506557852488	2.24815128681608	-3.61114703886912	1.95649819108983	2.93250168615685	0.932531811756646
ENSG00000144648	3.3514184191442	4.514320784884	2.79273914692214	4.51078983263058	2.76453292489718	1.88945558537895	3.06928120102421	3.78410158971683	2.92687317250515	2.57340365964878
ENSG00000144476	-0.278434061090762	1.70592295439195	-0.768293640259244	3.016168156692	-0.969879214249207	2.12815756905914	2.41351302934662	-2.66982405146293	-2.7667344053524	0.466365596954031
ENSG00000129048	1.55834775163804	0.703586369322329	1.31435537861968	1.2031883994002	-1.68400507065017	-0.92955342623983	-0.697149498831307	-2.82669880652922	0.422238212126678	1.11818331222655
ENSG00000131473	6.65169116544808	5.47700457282615	5.44011379735437	7.17386990958636	4.80226232053545	5.17497770936735	5.6789845637455	7.02795588078315	7.25292284234657	6.7692560264039
ENSG00000122729	1.65221714963676	2.41456465908149	3.09444160067243	2.6018864333594	2.57341447680493	3.39864219094867	2.59414434479699	1.81662115413804	1.77346849873287	2.17463370225787
ENSG00000184227	0.660493764471554	1.34032541494458	1.75457777511813	1.2488762478546	0.881405879570603	0.446328157400266	0.450946258405206	1.43327069114494	-0.444541851806517	0.234589892426032
ENSG00000162390	4.06142840258008	4.4700291718926	5.16180270424824	4.04920813687892	3.41177413530451	3.04016303940182	3.02572070973239	2.67436350032618	4.529112905976	3.21608631234637
ENSG00000112304	3.52154390976444	4.75879483372939	4.56799384838312	4.44953258409619	3.5504975124533	4.3233653522631	4.75898597684992	4.75842924473534	3.95041920257644	4.21190200237057
ENSG00000119673	4.53534673773293	3.00964678565928	2.95460341320513	2.8985024095616	4.52623819073071	3.44346910434952	4.98083521419656	3.60997149011998	4.62475629474047	4.05231612737766
ENSG00000097021	5.12296070995342	3.94268338660832	1.1521419726831	4.79532230677672	2.80966453023034	1.04557919721724	4.08579902847465	3.81803890601364	4.15483983617638	1.16902406358795
